OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
5257,24103,10868,11765.31662,5556687.083
5258,24149,12081,24509.93456,12964159.98
5259,24534,20810,18495.29671,12236644.22
5260,71032,19890,40164.07369,51827016.51
5261,71034,25011,38448.27107,37559498.27
5262,24106,17851,24882.76802,24603407.47
5263,24107,12106,54938.74075,79504352.2
5264,24536,19886,67298.93942,88313609.35
5265,24626,1980,48311.07139,86447981.77
5266,24620,2024,41241.26425,59377687.54
5267,24537,16228,43601.99634,49424283.26
5268,24539,20727,55505.20216,72922278.64
5269,24119,11601,22211.44804,15675441.17
5270,24159,19917,42206.8051,56528046.42
5271,24118,11955,12212.93303,9058805.465
5272,24105,19856,13400.88013,9452859.167
5273,24116,11916,13031.31329,7265372.424
5274,26935,4656,75378.7025,115414696.1
5275,26936,1490,46207.31257,103326037.6
5276,26937,1519,54703.78415,86712239.12
5277,26725,19258,56532.20947,130246738.9
5278,26721,16695,30688.71666,23897575.79
5279,26723,13881,71404.95779,157693778.9
5280,37214,1277,34789.25082,40816714.49
5281,34355,8036,101666.3124,200508589.7
5282,37213,6627,41796.1645,47203908.94
5283,37216,1237,111830.8733,167411541.5
5284,37217,3059,67636.19465,112434938.3
5285,37215,1818,43723.31133,52813539.39
5286,37218,1028,33542.75959,34663829.89
5287,26556,5467,62841.27017,127630161.6
5288,26605,15139,112633.6754,217387614
5289,26607,11804,105589.0025,318519339.8
5290,26603,13928,26535.74829,20490738.42
5291,56814,7241,179935.4951,219777175.1
5292,56858,5048,179674.8397,242412068.3
5293,56829,886,30019.39687,40140834.78
5294,56850,1965,70257.62453,109954665
5295,56826,1789,58858.39267,72199104.31
5296,56867,948,45445.23651,40565727.4
5297,56818,1308,31784.35141,37840234.23
5298,56859,2397,41216.6174,30161453.22
5299,56841,5801,65870.71331,75620259.51
5300,56823,1144,27773.76447,30931584.96
5301,56864,1011,31660.02978,23337263.68
5302,56812,6384,67154.0107,76764883.88
5303,56856,4102,54149.5592,85577821.9
5304,60323,8529,10648.70753,4019255.525
5305,56828,844,28701.1369,32998132.41
5306,56869,1044,29648.73089,28802343.93
5307,56820,1336,39502.09736,51045031.13
5308,56861,1074,38285.27107,29392211.65
5309,56843,1862,72615.36092,75920542.26
5310,56825,2252,76325.49293,108542619.8
5311,56865,3097,52420.94509,59213424.79
5312,34127,22408,23376.26902,19560300.34
5313,34134,17734,28738.88599,28088196.41
5314,34132,16475,34386.90932,36465448.8
5315,34131,13192,34429.13636,42164042.3
5316,61449,10058,24511.86798,10791008.6
5317,34128,17801,36482.56157,39578646
5318,34125,24456,38123.06368,30556678.12
5319,61209,5598,50523.16289,87540541.5
5320,34233,11870,70666.7244,82608951.88
5321,34123,22893,37078.23051,41264225.23
5322,34369,15183,178889.7457,566869184.2
5323,65203,21160,26157.32696,22897888.38
5324,65197,29776,22997.67651,10200019.8
5325,65199,22952,42552.80742,45560804.9
5326,65193,15547,31812.65532,38862078.59
5327,65207,20756,69512.60548,134763200.8
5328,65187,22300,23799.6899,12966340.52
5329,65205,22331,47188.24081,73685064.5
5330,65201,15793,38727.25024,48449273.09
5331,65195,17445,37307.80131,29077359.04
5332,65191,17338,19278.59723,14853551.21
5333,65189,11223,18753.27165,13784958.05
5334,65185,13066,10125.71976,3010551.535
5335,64750,6867,54740.96208,84888895.09
5336,64395,5164,44893.26651,55610219.59
5337,64756,2579,57614.90311,115562016.9
5338,64689,3805,35939.6514,54296760.57
5339,64668,8545,59175.17881,54902259.91
5340,64385,8576,64456.29333,139147228.6
5341,64754,22,16435.28627,5589177.453
5342,64686,7155,47100.27692,73212738.55
5343,64739,9945,52608.67846,73761831.1
5344,64720,16394,120592.7677,207778480.4
5345,64646,24878,63818.29306,125795375.5
5346,64678,5063,41234.58715,50445173.47
5347,64753,3603,37138.22018,49014293.91
5348,64407,3192,31868.46394,38331210.64
5349,64732,9325,82619.37348,111821959.2
5350,64711,13293,66497.60019,146699075.7
5351,64747,7334,60409.48674,72661241.62
5352,64625,39242,76068.32938,137396622.8
5353,64673,6595,24136.03239,13526781.9
5354,64658,10518,67720.01002,91660782.73
5355,64405,2657,29256.20214,31760729.17
5356,64347,25498,35520.15668,51557517.67
5357,64807,14597,35274.65278,55905558.94
5358,64390,7478,25415.53687,17845981.16
5359,64850,9040,58782.1155,77159350.19
5360,64401,4582,42269.41132,43831916.38
5361,64285,17666,21963.73152,14972782.17
5362,64546,32383,62196.98046,106598248.8
5363,64295,16687,33053.14879,37332762.3
5364,64839,14023,45933.44159,50185107.33
5365,64572,13592,44230.20121,73086389.88
5366,64331,23627,49577.54855,82778441.63
5367,64372,14444,55930.98222,99838852.13
5368,64291,22655,47892.65024,78933010.43
5369,64409,3762,33258.3381,35771450.63
5370,64560,21567,76979.10746,165284325.2
5371,64853,6319,59476.77526,100639438.9
5372,64287,15774,49123.73298,76535159.84
5373,64297,22075,31827.91731,43307115.86
5374,64579,9825,49616.45435,95287055.25
5375,64342,15737,46509.61425,66794311.95
5376,64380,11900,31686.21462,49384770.08
5377,64846,13528,48581.08569,51640510.78
5378,64397,5018,44069.35696,76548979.19
5379,64665,9109,35751.8619,38670922.33
5380,64521,23766,70497.42437,130729691
5381,64293,13332,23521.54467,22656186.43
5382,64569,9830,33245.71935,32981682.43
5383,64283,11548,10967.62034,3484100.863
5384,67368,1749,29685.85161,16702028.88
5385,64859,5954,37460.77745,31057187.54
5386,67361,1093,16689.6176,13027428.45
5387,64367,13536,47414.659,61075204.74
5388,64289,23870,24912.83356,16886517.12
5389,67251,5064,21137.91865,22504034.25
5390,64319,23823,46024.5686,100950408.1
5391,60599,21441,29033.37294,35942366.92
5392,60314,10109,21012.94068,10265484.19
5393,67161,1499,23218.683,15583887.04
5394,60389,23031,22151.7377,18724545.06
5395,60486,19141,20780.32656,10909837.22
5396,67281,2274,21921.83522,21510597.52
5397,60487,15666,18359.81101,6968216.03
5398,60528,22825,34764.2823,44308252.07
5399,60385,33049,13231.23157,6286457.565
5400,60326,20809,17267.93131,8133669.923
5401,60388,18712,32004.33796,34346249.58
5402,60439,35056,22852.073,22090801.18
5403,60386,21018,29462.44907,22372902.93
5404,60311,5428,11349.3173,2411491.842
5405,60431,22625,16449.10093,10639953.62
5406,60322,12931,11715.73204,3282476.12
5407,60308,0,418.5249472,10881.54006
5408,60435,29833,24871.48009,19765223.17
5409,60316,21128,11121.84598,2999724.151
5410,60437,31230,42213.53704,61109019.66
5411,60598,18427,21716.922,17223401.72
5412,60488,19488,24175.82571,17610401.6
5413,60549,12,36216.49104,54650055.17
5414,61276,6280,76906.33427,172869772.9
5415,61137,11633,36955.49265,52819129.46
5416,31708,1182,17626.77344,9206257.356
5417,61479,5234,60091.85148,66248940.41
5418,61191,11940,66153.16254,110744882.6
5419,31710,750,11917.04418,4057739.973
5420,61381,24214,46498.24515,73466777.49
5421,61348,13333,25447.83841,11409141.79
5422,61350,21470,44214.14525,70473730.39
5423,61239,5762,51977.3111,92227585.38
5424,61273,9274,57044.7807,93864491.36
5425,61279,5194,55291.25352,105780560.9
5426,31693,2126,20345.36941,17404647.66
5427,61169,27355,66887.09919,122930030.4
5428,31700,984,18577.81029,11263940.66
5429,61200,9653,59910.5082,111071261.2
5430,61194,9302,62462.03003,96937875.73
5431,61197,8786,60511.42623,96638286.88
5432,61476,17793,45944.30871,45370485.39
5433,61118,31268,40046.62221,62611643.53
5434,61352,16594,38036.58349,41092216.35
5435,31699,1484,29415.12676,25954413.74
5436,61130,19874,55346.30958,115106361
5437,61138,3727,18741.94265,15607795.63
5438,61389,8846,52842.64317,86927830.01
5439,61231,30209,44454.12152,79968146.13
5440,61440,44125,66107.70936,112506862.4
5441,31688,4701,25916.56331,22729345.62
5442,31867,6860,65481.8578,123073713.1
5443,61462,15714,53132.39823,61088349.37
5444,31717,777,21265.40711,15815826.85
5445,61206,6123,30084.41212,37835649.29
5446,61184,21144,64551.84095,107007839.7
5447,61203,6778,54374.98776,68021803.94
5448,61267,14723,49636.02475,88260370.75
5449,26388,16223,82946.75128,164815498.4
5450,26386,13701,33298.41677,37950340.3
5451,26389,13511,43462.36479,49596315.27
5452,26382,19224,25154.92643,16827131.66
5453,26384,14903,29181.63661,35987838.59
5454,67366,1637,19446.10851,14703246.88
5455,67377,1467,36266.31243,26631502.18
5456,31698,4474,29093.88736,20439691.26
5457,67433,22488,35546.25477,41233471.66
5458,67482,3348,59815.09681,63746842.18
5459,67489,2051,40422.45493,31739084.44
5460,67365,2918,24208.94604,28306278.44
5461,67363,3279,41949.23491,55326941.77
5462,67434,14649,56767.08883,108010901.6
5463,67435,15145,101631.1827,137843827.1
5464,67483,3153,42360.53374,42040808.69
5465,67487,6029,45470.0523,61134537.35
5466,67360,5551,39581.76588,35634374.65
5467,67480,6602,56814.60558,45029141.2
5468,67378,2176,28707.12201,20303756.54
5469,26757,5207,61846.35369,90144271.86
5470,67159,1466,18244.71253,9949292.773
5471,67280,2035,27038.27847,23174702.51
5472,67473,973,17729.432,8853025.157
5473,67271,4128,93197.79198,69891340.73
5474,67098,18321,148575.8927,258899386.8
5475,67157,4685,56787.86485,66749798.17
5476,67158,2275,16627.86188,15027757.16
5477,67475,1806,28704.50505,35004080.39
5478,67146,3724,43532.05649,35170272.41
5479,67256,4238,42818.77152,32515366.67
5480,67319,1636,44512.52517,29528407.53
5481,67229,3698,30495.45407,35374941
5482,67317,1789,36466.45438,23554558.42
5483,67278,2126,32748.45261,26711010.22
5484,67150,2365,15589.24213,8612252.916
5485,67471,2492,74198.33738,178262812.3
5486,67152,1469,25905.44155,18696516.94
5487,67273,3709,57208.30561,54522365.66
5488,67466,4131,40602.49713,28803227.34
5489,67316,3466,32168.96145,37227821.19
5490,67167,1318,12380.07629,8541520.721
5491,67149,3377,29660.42395,36013065.95
5492,67147,830,20839.89774,8490541.321
5493,67269,12861,35262.5669,37428054.11
5494,67310,3041,21324.04049,12009057.86
5495,67817,886,23664.08178,19410023.8
5496,67748,883,25542.39269,18912526.44
5497,67307,3751,40403.32142,42854910.6
5498,67753,2565,85600.60711,86844105.21
5499,67829,848,28382.63332,36581901.12
5500,67308,6516,59464.28272,111438416.3
5501,67806,6547,124283.6762,150260687.6
5502,67742,3398,95589.97367,67585912.69
5503,67813,853,34442.8956,30731126.64
5504,67821,1930,37838.03286,38585435.64
5505,67294,5655,84276.5036,116705304.8
5506,67752,2681,38923.24184,50170819.6
5507,67824,1635,24671.7328,24010945.77
5508,67724,2030,57478.58466,65760280.95
5509,67292,7908,61018.46582,65244011.3
5510,67744,3480,168868.1807,171265430.1
5511,67823,1881,51656.75858,72859861.49
5512,67754,418,24532.61447,19372216.05
5513,67722,4760,49876.74562,51712530.01
5514,67756,553,22831.07175,23838232.81
5515,66904,2658,35440.95282,28300473.66
5516,67727,935,23388.94704,16312783.57
5517,66887,8359,142035.4953,206853235.5
5518,67814,1141,30314.09936,43671477.2
5519,67295,2403,40940.46248,41492705.79
5520,66504,731,16989.3045,14095110
5521,67746,518,33039.01467,32968738.85
5522,67826,794,17319.82513,7592060.637
5523,66507,827,20111.89668,18152752.62
5524,67305,1832,41908.03681,64145699.26
5525,67827,939,32859.35748,25811433.5
5526,67725,1390,43197.92169,45056620.11
5527,67759,735,34254.1999,24520977.71
5528,66509,2164,26903.95844,24063314.58
5529,67729,1149,25548.8462,31354872.23
5530,67745,455,16364.44883,7989537.705
5531,67819,1053,52688.55502,62859982.21
5532,67304,11334,71891.29813,86919830.84
5533,67749,1305,26299.86755,23713980.14
5534,67757,783,22636.59003,21575052.61
5535,66503,1379,23086.94977,16988798.89
5536,67728,1204,22034.29282,17399049.37
5537,67732,786,13069.31664,7899834.141
5538,67693,1181,86618.99414,97536126.23
5539,67659,21420,54811.0807,63487237.37
5540,67661,10985,96435.68299,123308306.4
5541,67714,4910,40687.78375,41318688.68
5542,66125,22383,27300.21903,33483076.81
5543,67737,1400,32484.35761,29829783.07
5544,67699,1272,27223.90258,29524581.95
5545,66113,23110,20704.88106,20790467.96
5546,67716,2102,41505.35228,67972361.51
5547,37643,722,27359.14094,25742561.76
5548,67663,23163,57457.45249,88598622.17
5549,67715,854,19299.06271,15156135.87
5550,67731,3887,20387.03241,14687362.25
5551,37640,987,35277.20152,41148806.91
5552,67657,19166,46988.82722,55564432.51
5553,67685,6870,51898.17895,80191120.13
5554,27749,12536,17871.56193,9836014.828
5555,67688,3133,28802.86168,32865646.34
5556,67655,21646,17349.65417,6971282.741
5557,67705,4257,62388.25016,124105059.1
5558,69250,4470,35747.01971,53227559.1
5559,69493,9066,37890.73181,30787572.15
5560,69151,12911,55959.85919,61798019.74
5561,69434,4185,59257.02924,116805793.6
5562,69488,10127,47228.85423,58281042.49
5563,69190,14349,30252.83956,46842100.14
5564,68165,18090,14651.51551,9236408.649
5565,69439,713,19345.35183,11193356.2
5566,68309,29636,32220.00051,28622890.56
5567,69121,16725,34052.10853,36013177.35
5568,69207,14361,32003.47907,34263049.63
5569,69181,25275,58075.01156,48516919.84
5570,69437,2346,38639.15979,36046408.09
5571,69245,6462,33091.40349,28479102.53
5572,69126,32296,27919.05589,28362628.01
5573,69429,4926,60912.65863,105016752.1
5574,69259,3190,16893.58497,13741063.75
5575,69124,17066,37639.52174,37588634.87
5576,69427,4919,101590.7786,254928820.3
5577,69518,2455,30138.39473,26233465.16
5578,69226,10500,25225.42218,32012146.71
5579,69168,24728,51456.03256,70923924.97
5580,69118,13468,40781.71389,57218162.85
5581,68159,15642,14610.17153,8788660.174
5582,68723,41978,56424.91963,93826160.98
5583,69239,3804,39507.52862,52469353.74
5584,69253,2709,37414.73065,46361189.72
5585,69234,8911,43687.11479,53155169.5
5586,69257,2988,24708.76628,26199534.89
5587,69502,12062,35898.18969,30579487.07
5588,69123,18293,39172.00618,41089004.49
5589,69256,3942,22681.84194,14905262.41
5590,69517,4106,31515.42125,24624050.06
